customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15604542,737,Spain,Female,29,0,215381.98,1,1,0,114848.33,0
15604543,682,France,Male,30,2,54933.52,3,0,1,175248.87,0
15604544,612,France,Female,35,4,12590.55,4,1,1,21909.26,0
15604545,529,France,Male,52,3,57672.69,4,1,0,77918.65,0
15604546,732,Spain,Male,71,6,79330.62,1,1,0,110358.57,0
15604547,402,France,Male,19,10,76090.12,3,1,1,147217.96,0
15604548,706,Spain,Male,20,0,107042.78,4,1,1,57498.85,1
15604549,585,Spain,Female,54,3,250000.0,1,1,1,164361.72,0
15604550,706,Spain,Male,55,9,32331.81,4,0,0,132540.86,0
15604551,457,France,Male,62,3,77798.38,4,1,0,28147.22,1
15604552,638,France,Male,24,2,5262.91,4,0,0,135023.14,1
15604553,531,Germany,Male,53,1,59144.99,3,1,1,141024.39,0
15604554,595,Germany,Male,43,7,250000.0,3,1,1,140014.65,0
15604555,730,France,Female,39,3,47810.96,3,1,0,126041.83,0
15604556,620,France,Female,35,1,116178.55,2,1,0,154190.12,0
15604557,604,Germany,Female,61,4,39323.36,3,1,0,86241.68,1
15604558,752,France,Male,53,10,247390.19,2,0,0,50541.27,0
15604559,630,France,Female,43,10,38979.49,3,1,1,179110.09,0
15604560,495,France,Male,73,8,133924.42,1,0,0,112892.49,1
15604561,559,France,Male,24,2,123114.4,2,0,0,53098.83,0
15604562,586,Spain,Female,74,3,13057.5,3,1,0,96585.23,0
15604563,410,Spain,Male,61,9,150254.96,4,1,0,172628.66,1
15604564,572,Germany,Female,68,8,98046.69,4,1,0,41990.36,1
15604565,848,Spain,Male,51,1,14877.4,4,1,0,165791.55,1
15604566,795,France,Female,43,3,22713.95,4,0,0,34967.94,0
15604567,710,France,Female,63,5,32563.96,4,1,1,151307.25,0
15604568,574,France,Female,26,1,880.37,1,1,0,180712.77,0
15604569,650,France,Female,57,3,71704.11,2,1,1,115090.26,0
15604570,462,France,Female,52,5,90563.33,1,1,0,15790.29,1
15604571,800,Germany,Female,62,3,36479.25,3,1,1,67261.64,0
15604572,352,France,Male,54,1,31630.57,2,1,1,32449.62,0
15604573,410,Spain,Male,30,8,106839.61,4,0,0,159825.02,1
15604574,799,Spain,Female,61,3,30877.51,3,1,1,152417.14,0
15604575,400,Spain,Female,66,9,7766.33,3,1,1,29835.48,0
15604576,353,France,Female,60,8,63042.12,4,0,1,33971.64,0
15604577,586,Germany,Male,27,6,125212.64,3,1,0,34762.86,0
15604578,745,France,Female,73,4,72563.6,1,0,0,76286.32,1
15604579,538,France,Female,64,3,97012.07,3,1,1,40468.06,0
15604580,548,Spain,Female,63,10,120734.76,2,0,0,99464.25,1
15604581,440,Spain,Female,29,9,215669.79,4,1,0,15699.15,0
15604582,603,France,Male,66,10,134050.94,2,1,0,152472.55,0
15604583,394,France,Male,19,1,46847.51,1,1,0,107532.87,0
15604584,704,Germany,Female,55,0,27052.71,3,1,1,153109.0,0
15604585,780,Germany,Male,34,5,798.0,1,0,0,100675.21,1
15604586,615,Spain,Female,56,2,38317.43,2,0,1,22425.57,0
15604587,606,Germany,Male,23,10,18656.71,3,1,1,53945.59,0
15604588,700,France,Male,65,6,85071.43,4,0,0,23497.11,0
15604589,778,France,Male,52,2,39567.88,1,0,1,38217.43,0
15604590,405,Germany,Male,55,3,130097.07,2,0,1,129933.25,0
15604591,678,Germany,Male,72,1,250000.0,1,1,1,151544.09,0
15604592,477,France,Female,71,2,124425.07,4,0,1,26902.19,0
15604593,438,France,Male,27,0,117438.13,4,1,0,14857.94,0
15604594,826,Spain,Male,32,3,49559.79,1,1,1,148025.62,1
15604595,447,Spain,Male,68,9,39571.5,3,1,0,55725.41,1
15604596,785,France,Male,52,1,8250.47,2,1,1,182025.79,0
15604597,657,France,Male,42,8,74935.29,2,1,1,70701.01,0
15604598,730,France,Male,64,8,30686.48,1,0,0,73754.83,0
15604599,730,Spain,Female,72,5,53671.56,4,1,0,26311.13,1
15604600,730,France,Male,44,8,59118.82,1,0,1,171958.65,0
15604601,405,France,Female,35,10,61592.82,1,0,0,139229.69,0
15604602,417,Spain,Female,61,0,39043.44,2,1,0,76291.17,1
15604603,708,France,Male,22,6,38839.18,2,0,0,167320.32,0
15604604,440,France,Female,72,7,8201.35,4,1,0,173815.02,0
15604605,453,Spain,Female,57,7,37455.02,2,0,1,117991.56,0
15604606,831,Spain,Female,38,2,123755.49,2,1,1,22589.37,0
15604607,585,Spain,Male,66,10,31609.67,2,1,0,127475.85,0
15604608,626,France,Male,46,10,47761.97,1,1,0,164113.09,1
15604609,734,France,Male,28,6,48377.53,3,1,1,157267.46,0
15604610,690,France,Male,33,7,115649.58,1,1,0,148091.13,0
15604611,412,Spain,Male,39,6,36694.61,2,1,1,88937.36,0
15604612,576,Germany,Male,61,2,14889.32,2,1,0,54969.8,0
15604613,638,Spain,Female,51,1,2822.19,2,0,0,78208.22,1
15604614,665,Germany,Female,59,2,115169.95,2,1,0,174333.3,1
15604615,741,Spain,Male,24,0,48259.77,4,1,1,59397.35,0
15604616,709,Spain,Male,38,0,47056.15,2,1,1,105403.42,0
15604617,605,France,Male,67,7,31201.03,3,0,1,107261.04,1
15604618,767,Germany,Female,41,10,4339.16,1,0,0,28528.52,1
15604619,829,France,Male,38,5,108023.17,2,0,0,101010.89,0
15604620,468,Spain,Female,68,1,119551.47,3,1,0,142076.04,1
15604621,399,France,Male,71,7,227415.15,4,1,0,171767.85,0
15604622,693,Germany,Male,53,2,44670.24,3,1,0,29509.36,0
15604623,632,France,Male,39,5,13135.29,2,1,0,127277.22,0
15604624,715,Germany,Female,67,5,41498.79,3,1,0,196365.38,1
15604625,605,Spain,Male,20,2,39067.49,4,1,1,58996.19,0
15604626,672,Spain,Male,69,9,62740.92,4,0,0,154696.43,1
15604627,829,Germany,Male,54,6,16037.46,2,1,1,24350.22,0
15604628,391,Spain,Male,28,2,35516.53,4,1,0,99463.66,0
15604629,408,France,Male,57,4,215620.7,4,0,1,198366.97,1
15604630,718,Spain,Female,61,6,147964.08,2,1,0,86706.29,0
15604631,658,France,Male,51,0,10172.06,4,1,0,146035.7,1
15604632,598,Spain,Female,43,9,3629.71,4,1,0,85544.97,0
15604633,738,Germany,Male,40,9,68648.72,3,1,0,135194.16,0
15604634,405,France,Male,57,8,158931.76,2,1,1,67767.19,0
15604635,642,France,Male,49,6,63590.29,4,0,1,84786.39,0
15604636,546,France,Female,37,7,31920.29,3,1,1,84485.91,0
15604637,567,Spain,Male,26,2,250000.0,4,1,1,94947.68,0
15604638,712,France,Male,43,0,39.25,4,1,1,100510.55,1
15604639,724,Germany,Female,64,2,6861.95,2,1,1,152284.97,0
15604640,528,Spain,Male,32,4,3654.76,1,1,0,90199.65,0
15604641,437,Germany,Female,60,2,7816.37,2,1,0,27882.62,1
15604642,843,Germany,Male,40,0,59229.55,2,1,0,129933.67,0
15604643,498,France,Female,48,9,26958.61,4,0,1,198013.07,0
15604644,817,Germany,Female,45,10,250000.0,3,1,0,137016.89,0
15604645,614,France,Male,69,6,122473.04,1,1,1,60577.89,1
15604646,748,France,Male,26,7,18299.29,2,1,1,103997.7,1
15604647,591,Germany,Female,69,7,34886.59,2,1,0,22274.47,1
15604648,352,France,Male,22,0,163079.19,4,1,0,124087.06,0
15604649,568,Spain,Male,33,5,15066.64,4,0,0,179433.2,1
15604650,737,Germany,Male,50,7,96791.67,2,1,1,195888.92,0
15604651,367,Spain,Female,47,9,66184.53,2,1,0,76239.2,1
15604652,650,Germany,Male,33,9,64136.89,1,1,1,40751.84,0
15604653,508,France,Female,27,9,79160.56,4,1,0,108184.2,0
15604654,846,France,Female,39,9,37055.72,3,1,1,184154.3,0
15604655,793,Germany,Female,45,0,79006.09,4,0,1,167365.7,0
15604656,649,Spain,Male,72,7,112186.3,3,1,1,180095.45,0
15604657,631,France,Male,41,8,59468.46,4,1,1,79974.42,0
15604658,690,Germany,Male,51,10,47222.18,4,0,0,104194.33,0
15604659,389,France,Male,31,5,6752.44,3,1,1,177123.39,0
15604660,498,Spain,Male,64,10,1580.26,2,1,1,136710.56,1
15604661,775,France,Male,64,1,29302.87,3,0,1,191861.82,0
15604662,660,Germany,Female,24,2,2466.18,1,0,0,92102.65,0
15604663,727,Spain,Male,37,0,250000.0,2,1,0,101986.52,0
15604664,711,France,Female,29,5,1377.94,4,0,0,175164.09,0
15604665,448,Spain,Female,21,6,241497.43,3,0,1,63536.05,0
15604666,695,France,Male,19,3,88154.01,1,1,0,194456.84,0
15604667,782,France,Male,73,5,9039.71,3,1,0,151877.14,1
15604668,841,France,Female,30,7,23470.68,3,0,1,67909.77,0
15604669,701,France,Female,29,2,250000.0,3,0,1,91455.45,0
15604670,600,France,Male,55,8,337.76,4,0,0,139953.9,0
15604671,411,Germany,Male,25,4,1841.65,4,1,1,38250.02,0
15604672,782,France,Male,66,5,172946.92,1,0,1,184810.07,0
15604673,470,Spain,Female,57,1,54635.27,4,1,1,36150.85,0
15604674,748,Germany,Female,19,5,5722.24,1,0,0,124573.17,1
15604675,377,Spain,Male,38,2,133314.12,3,1,0,49504.0,1
15604676,791,France,Female,30,0,42177.16,3,1,0,138025.1,0
15604677,678,France,Male,23,1,46293.26,3,0,1,82394.39,0
15604678,418,France,Female,23,5,152782.59,1,1,0,34965.72,0
15604679,484,France,Female,39,8,2228.03,3,1,0,15393.54,0
15604680,587,France,Female,32,2,171747.33,1,1,0,143208.81,0
15604681,499,France,Male,74,9,118897.09,3,1,0,76743.61,1
15604682,662,France,Female,55,0,17599.44,3,1,1,67855.6,0
15604683,434,France,Male,51,3,40613.12,2,1,1,85712.62,0
15604684,560,Spain,Male,38,6,69770.0,3,1,1,65281.41,0
15604685,430,France,Female,42,10,21038.71,3,0,1,42788.98,0
15604686,808,France,Female,54,10,24376.6,4,1,1,177290.75,0
15604687,719,Germany,Male,57,4,58179.25,4,0,1,167908.86,1
15604688,727,Germany,Male,25,7,72323.51,4,0,0,54286.23,0
15604689,444,France,Female,27,0,36102.89,3,1,1,23910.09,0
15604690,669,France,Female,33,8,250000.0,3,1,1,169613.69,0
15604691,741,Germany,Female,28,7,14066.69,3,1,1,129187.65,0
15604692,383,France,Male,22,8,32828.43,3,1,0,62414.89,0
15604693,672,France,Male,37,8,117491.5,3,0,1,39080.68,0
15604694,581,France,Male,40,6,77862.64,2,0,0,52220.5,0
15604695,780,Germany,Female,69,2,9507.06,4,0,0,153842.98,0
15604696,409,Germany,Female,47,2,26622.61,4,1,0,48255.55,0
15604697,623,Spain,Male,74,1,54279.86,2,1,1,154309.23,0
15604698,449,France,Male,46,3,48115.64,3,1,0,60212.09,0
15604699,644,Germany,Female,71,0,39522.16,3,0,0,113818.14,0
15604700,562,France,Female,18,6,766.01,3,1,0,58734.9,0
15604701,737,France,Female,43,0,22977.69,2,0,0,164928.6,0
15604702,761,France,Female,36,10,17573.29,1,1,1,197783.92,0
15604703,577,France,Female,56,4,3022.06,2,1,1,180688.92,0
15604704,457,France,Male,70,1,39406.97,4,1,0,180490.05,1
15604705,590,Spain,Male,21,6,6286.28,1,1,1,94518.64,1
15604706,440,Spain,Male,37,5,7745.97,2,1,1,149992.41,0
15604707,486,France,Male,58,8,224355.25,3,1,1,82772.81,0
15604708,399,France,Female,52,1,77218.5,3,1,1,162610.84,1
15604709,742,Germany,Female,21,3,55574.74,3,1,1,11504.16,1
15604710,505,Germany,Male,72,9,22433.25,1,0,0,27319.0,0
15604711,459,France,Male,27,10,23867.16,2,1,1,12652.99,0
15604712,560,France,Male,63,8,31787.44,2,1,1,157893.96,1
15604713,790,Germany,Male,63,7,6252.21,3,1,1,132163.65,0
15604714,835,France,Male,56,6,92056.67,2,0,1,99006.12,0
15604715,355,France,Male,74,8,26932.78,2,0,0,182226.47,1
15604716,593,Spain,Female,51,8,211672.51,4,1,1,181314.12,0
15604717,476,France,Male,54,9,33594.74,3,1,0,181659.61,1
15604718,718,Germany,Male,48,7,137708.86,4,1,1,64167.35,0
15604719,389,Spain,Male,50,5,20328.71,1,1,0,152917.01,0
15604720,819,Spain,Female,69,8,250000.0,2,0,1,21729.05,0
15604721,603,France,Male,28,9,35168.84,3,0,1,155523.24,0
15604722,590,France,Female,32,6,238791.42,4,1,0,145185.89,0
15604723,576,Germany,Male,29,9,137877.08,1,1,1,163176.93,0
15604724,444,France,Female,26,1,18228.62,3,0,0,37001.24,1
15604725,782,France,Male,24,10,200004.63,4,1,1,68029.46,1
15604726,759,France,Male,37,3,7544.01,2,1,1,53452.31,0
15604727,714,France,Male,19,8,16914.73,4,1,0,94943.69,0
15604728,693,Germany,Male,49,0,63975.51,4,1,1,18666.43,1
15604729,674,France,Male,71,6,167020.68,3,1,0,24501.02,0
15604730,562,Germany,Male,44,6,40672.75,2,0,1,189772.74,0
15604731,530,France,Female,51,6,14460.75,3,1,1,199250.23,0
15604732,841,Spain,Female,56,10,2446.48,1,1,0,39555.84,1
15604733,499,France,Male,43,1,114072.51,1,1,1,186813.62,1
15604734,437,France,Female,21,2,87247.09,3,0,0,116231.39,0
15604735,534,Germany,Male,31,6,60082.51,4,1,0,120461.62,0
15604736,704,Spain,Male,60,2,14770.89,1,1,1,164145.73,1
15604737,674,Germany,Male,60,0,17825.2,3,1,0,105968.32,1
15604738,846,France,Male,64,2,78148.37,4,0,1,129891.94,0
15604739,364,France,Male,25,0,250000.0,1,1,0,171578.92,0
15604740,516,France,Male,55,0,11559.46,1,0,1,108243.75,0
15604741,515,Spain,Male,58,9,226753.54,4,1,0,164488.89,0
15604742,611,Spain,Male,36,10,220928.12,2,1,1,10044.54,0
15604743,368,Spain,Male,60,6,166818.33,2,1,1,184978.57,0
15604744,430,Spain,Female,53,3,61461.85,3,0,1,147085.24,0
15604745,471,France,Female,53,4,49335.67,2,1,1,47927.57,0
15604746,351,France,Male,59,5,5780.67,3,1,0,176152.01,0
15604747,656,Spain,Male,43,8,5668.56,1,1,0,136269.41,0
15604748,378,France,Male,40,9,17079.12,4,1,1,64715.17,0
15604749,374,Spain,Female,36,9,52857.46,2,0,0,129396.8,1
15604750,781,France,Male,39,5,49712.74,2,0,0,198440.27,1
15604751,384,Spain,Male,19,2,32807.57,1,1,0,136694.99,1
15604752,706,France,Male,34,8,107435.43,4,0,1,135262.45,0
15604753,778,Germany,Female,21,7,6075.62,2,1,0,12298.91,0
15604754,369,Spain,Male,51,8,147792.9,3,0,0,125310.9,0
15604755,556,Germany,Male,48,0,2334.06,1,1,1,79295.61,0
15604756,461,Spain,Female,19,2,205907.12,3,1,1,81892.23,1
15604757,807,France,Female,70,2,109579.71,2,1,1,197684.85,1
15604758,573,France,Female,65,4,79430.58,2,1,0,183921.67,0
15604759,658,France,Male,22,7,13505.96,1,1,0,160088.61,0
15604760,677,France,Female,48,7,29544.08,1,1,1,97700.02,0
15604761,446,Germany,Male,60,0,53725.1,3,0,0,64370.46,0
15604762,798,Spain,Male,67,5,116208.42,1,1,0,69555.88,1
15604763,461,Germany,Female,49,7,18477.34,1,1,0,169130.81,1
15604764,503,Spain,Female,36,3,144458.38,3,1,1,24361.15,0
15604765,839,Germany,Female,70,8,129164.22,3,1,0,17095.52,0
15604766,461,Spain,Male,74,9,77332.06,4,0,1,81326.68,1
15604767,610,France,Female,44,5,90940.41,4,1,1,17101.27,1
15604768,793,France,Male,36,6,19310.0,4,0,0,105415.77,0
15604769,787,France,Male,34,2,25998.86,4,1,0,195633.99,0
15604770,605,Spain,Female,34,2,95933.9,1,1,0,145782.32,0
15604771,543,Germany,Male,29,2,4763.51,1,0,0,57056.38,1
15604772,413,Germany,Female,51,4,52434.89,2,1,1,155716.14,0
15604773,495,Germany,Male,54,10,52954.65,3,1,1,65402.14,0
15604774,510,France,Male,49,0,31441.49,1,1,1,145843.31,0
15604775,487,Germany,Female,53,2,44840.13,4,1,0,86124.95,1
15604776,739,France,Male,33,3,226604.04,4,1,1,20536.39,0
15604777,846,Germany,Male,27,8,172898.28,4,1,1,79609.53,0
15604778,516,Germany,Female,73,8,21152.48,2,1,0,57555.67,0
15604779,644,Spain,Female,63,9,250000.0,2,1,1,170950.94,0
15604780,554,Germany,Female,33,0,64049.77,3,0,0,35055.02,0
15604781,390,Spain,Male,44,3,7196.65,2,1,0,198118.88,1
15604782,520,France,Male,59,9,50345.02,2,0,0,32432.71,0
15604783,470,Spain,Male,55,3,40621.84,4,1,1,84799.22,0
15604784,425,France,Male,53,4,250000.0,1,1,0,151630.72,1
15604785,540,Germany,Female,23,4,95558.33,1,1,0,15827.94,1
15604786,466,Germany,Male,39,8,121496.89,3,1,1,20204.72,0
15604787,694,Spain,Female,26,5,89952.08,4,1,0,10098.48,0
15604788,479,France,Female,25,10,40000.06,4,1,1,117732.37,0
15604789,723,Germany,Male,56,4,12089.2,2,1,1,21445.68,0
15604790,416,Germany,Female,29,4,50942.47,2,1,1,71365.99,1
15604791,654,France,Female,29,4,36243.1,2,0,0,98723.6,0
15604792,738,Spain,Female,66,10,5525.62,1,1,0,174279.93,1
15604793,648,Spain,Female,36,3,38812.94,3,1,0,21701.59,0
15604794,432,France,Female,30,8,64088.51,1,1,1,126461.58,0
15604795,839,France,Male,61,10,67420.42,4,1,1,122049.29,0
15604796,735,Germany,Male,44,7,250000.0,2,1,1,159736.61,0
15604797,794,France,Male,43,4,38556.36,3,1,0,121302.03,0
15604798,656,Germany,Female,44,9,29423.64,4,0,0,189365.8,1
15604799,626,France,Male,24,2,75764.93,3,0,1,45071.24,1
15604800,618,Germany,Male,27,3,90866.79,4,1,1,53094.58,0
15604801,838,Spain,Female,27,10,4491.44,4,1,0,138641.37,0
15604802,601,France,Female,46,6,3309.1,4,0,1,133963.76,0
15604803,499,Germany,Male,46,5,23848.77,3,1,1,175430.01,0
15604804,686,Germany,Female,43,1,19410.96,1,0,0,54266.22,0
15604805,375,Spain,Male,56,10,181226.9,1,1,1,107528.83,0
15604806,407,Germany,Male,48,5,187294.23,1,0,0,22003.88,0
15604807,385,France,Male,65,5,73118.85,1,1,0,85638.13,0
15604808,586,France,Male,33,7,175921.3,2,1,0,56092.13,0
15604809,673,Germany,Female,29,1,6841.93,2,1,1,171934.39,0
15604810,573,Spain,Male,49,8,32604.49,3,0,1,82357.75,0
15604811,512,France,Male,74,0,25421.37,3,1,1,40318.05,1
15604812,640,France,Male,42,0,8081.43,3,0,0,16183.62,0
15604813,362,Germany,Female,27,4,69541.02,4,0,0,47671.67,0
15604814,584,Spain,Male,66,9,69356.44,1,1,1,143324.78,1
15604815,785,France,Female,25,4,50409.27,2,1,0,22310.11,0
15604816,586,France,Female,56,7,189064.83,3,1,1,171885.28,1
15604817,693,France,Female,35,10,61249.51,2,0,0,20874.23,0
15604818,686,Germany,Male,30,7,63791.28,1,1,1,141872.27,0
15604819,746,France,Male,66,0,198.01,1,1,1,74387.21,1
15604820,672,Germany,Female,24,1,47692.56,1,1,1,63879.75,1
15604821,514,Germany,Female,27,7,15789.87,1,1,1,79655.4,0
15604822,553,Spain,Male,41,0,58361.4,3,1,0,48827.88,0
15604823,366,Spain,Female,37,5,75402.2,4,1,1,109756.5,0
15604824,686,France,Male,59,9,93776.14,3,1,1,175332.03,0
15604825,485,France,Female,34,4,90978.71,4,1,1,190165.75,0
15604826,683,France,Male,58,9,26506.66,2,0,1,120049.95,1
15604827,774,Germany,Female,47,10,59384.96,4,1,0,15311.52,0
15604828,709,France,Male,72,8,68169.11,2,1,0,148141.71,1
15604829,790,Germany,Female,32,1,149866.0,2,1,0,61751.13,0
15604830,668,Germany,Male,48,2,29825.64,4,1,1,113172.8,0
15604831,363,France,Male,50,3,13504.95,4,1,1,10669.64,0
15604832,623,France,Female,35,9,87346.04,3,0,1,114764.03,0
15604833,829,France,Female,63,5,115110.04,4,1,1,142010.99,0
15604834,563,France,Female,66,8,250000.0,1,1,0,23709.86,0
15604835,812,Spain,Female,56,9,50219.62,1,1,1,130483.86,0
15604836,621,France,Male,71,6,106803.04,4,1,1,62681.99,0
15604837,506,Germany,Female,32,2,56176.96,1,1,1,61926.58,0
15604838,352,France,Female,28,10,11538.14,2,0,1,69845.81,0
15604839,651,France,Male,43,4,199635.61,3,0,0,141886.32,0
15604840,529,France,Male,33,10,78570.66,4,1,0,29798.04,0
15604841,497,France,Male,19,10,2505.99,4,1,0,73081.55,0
15604842,515,Spain,Male,43,8,47747.67,1,0,0,79286.45,1
15604843,745,France,Male,38,10,20997.22,4,0,0,56153.56,0
15604844,640,France,Female,31,5,174854.28,4,0,1,98512.19,0
15604845,751,Spain,Male,25,5,51530.04,4,0,1,115217.88,0
15604846,696,France,Female,58,9,49741.54,2,1,1,184116.19,0
15604847,497,France,Male,45,8,30529.84,2,1,1,64795.95,0
15604848,611,France,Male,46,9,3655.53,4,1,0,119473.87,1
15604849,402,France,Female,52,2,26399.05,2,1,0,72067.96,0
15604850,652,France,Female,36,9,65097.82,1,1,1,103651.4,0
15604851,709,Spain,Male,37,1,31643.2,1,0,1,23771.58,0
15604852,436,Germany,Female,37,7,4542.77,1,0,1,106744.89,1
15604853,700,France,Female,27,4,122398.47,3,1,1,100129.94,0
15604854,804,Spain,Male,38,4,65127.04,3,1,1,120763.65,0
15604855,846,France,Female,24,10,16996.48,3,0,1,64836.59,0
15604856,481,France,Female,48,4,64286.72,1,0,0,105764.13,1
15604857,432,Germany,Female,62,8,94300.12,3,1,1,174729.67,1
15604858,733,Germany,Female,43,3,86003.89,4,1,0,37306.85,1
15604859,377,Spain,Male,54,8,82112.98,1,0,0,198486.34,1
15604860,669,France,Male,40,7,13679.07,4,1,0,55371.55,0
15604861,500,Spain,Female,19,8,2745.66,4,1,0,60759.0,0
15604862,436,Germany,Male,31,0,13132.13,3,1,1,194132.45,0
15604863,459,Spain,Female,73,0,61962.01,2,1,1,74138.98,0
15604864,673,Spain,Male,70,6,67478.27,4,1,1,85324.35,0
15604865,381,Germany,Male,64,7,88885.94,4,1,1,135158.33,0
15604866,654,France,Male,63,1,48107.25,3,1,1,102524.48,1
15604867,359,Spain,Male,53,8,241343.8,1,0,0,92224.81,0
15604868,601,France,Male,32,1,44228.96,3,1,1,97164.28,0
15604869,644,France,Male,51,6,57027.52,3,1,1,141583.5,0
15604870,825,Spain,Female,71,1,67666.86,1,1,1,158393.19,0
15604871,382,Spain,Male,28,9,85167.0,1,1,1,27871.62,0
15604872,549,France,Female,18,4,1482.2,3,1,0,71021.7,0
15604873,750,Germany,Male,46,5,60780.47,3,1,1,26237.86,0
15604874,576,France,Male,60,10,129528.41,4,0,0,198414.03,0
15604875,499,France,Male,36,1,27336.82,4,0,1,156414.01,0
15604876,384,France,Female,49,8,34308.57,1,1,0,111247.53,1
15604877,393,France,Female,74,2,55226.87,1,1,0,139121.17,0
15604878,663,Spain,Female,19,7,34416.11,2,0,1,47169.2,0
15604879,706,France,Male,59,0,15449.27,3,1,1,179759.64,0
15604880,495,Germany,Female,74,3,79129.53,1,1,1,28190.5,1
15604881,693,Spain,Female,52,3,247280.81,2,1,0,184151.14,0
15604882,654,France,Female,63,9,40849.32,2,1,0,130723.48,0
15604883,691,Germany,Female,56,8,52791.7,3,1,0,168983.59,0
15604884,393,Spain,Male,33,4,6420.63,3,0,0,55553.14,0
15604885,477,Spain,Male,68,8,37580.66,4,1,0,133822.98,1
15604886,790,Germany,Female,62,5,55711.43,2,1,1,125819.5,0
15604887,642,France,Female,56,2,20160.86,3,0,1,19876.08,0
15604888,583,Germany,Male,54,8,250000.0,3,1,0,13392.54,0
15604889,417,Spain,Female,56,1,2231.35,4,1,0,175500.7,0
15604890,358,France,Female,41,6,160670.59,3,0,0,34069.34,0
15604891,734,Germany,Female,72,6,71919.69,1,1,1,11707.34,1
15604892,729,France,Female,26,3,37550.22,1,0,1,127671.17,0
15604893,594,France,Female,58,10,32663.82,2,0,0,136554.89,0
15604894,745,France,Male,73,7,3495.15,1,1,1,95608.59,0
15604895,481,Spain,Female,62,2,18075.82,3,0,1,22966.64,0
15604896,801,Germany,Male,73,5,52013.38,2,1,0,183784.02,0
15604897,806,France,Female,67,7,150645.58,3,1,0,144065.12,1
15604898,687,Germany,Male,66,5,129230.01,1,0,0,29128.62,0
15604899,619,France,Female,27,2,65804.26,4,0,1,134854.47,0
15604900,679,France,Female,31,0,26040.93,2,1,1,159424.24,0
15604901,791,France,Female,53,4,38824.69,4,1,1,62353.67,0
15604902,367,Spain,Female,45,1,1524.37,3,1,0,71623.43,1
15604903,407,Spain,Male,30,1,117141.17,1,0,0,148614.06,1
15604904,589,France,Male,19,10,165079.11,2,1,1,11816.66,0
15604905,759,France,Female,41,10,14724.46,3,0,1,161236.25,0
15604906,824,Spain,Female,19,6,140878.71,2,0,1,51077.73,0
15604907,624,France,Female,25,5,93504.72,1,0,1,38799.3,0
15604908,500,France,Male,20,7,229380.7,3,0,1,46290.14,0
15604909,661,France,Female,63,7,21720.65,2,1,1,53716.9,0
15604910,683,Germany,Male,67,5,109012.58,3,1,0,174186.07,0
15604911,795,Spain,Female,20,9,71225.55,3,0,1,155733.19,1
15604912,804,Germany,Male,59,5,250000.0,1,1,0,78098.58,0
15604913,414,France,Female,60,7,94360.67,2,1,1,49133.84,0
15604914,444,Spain,Female,55,0,52075.94,2,1,0,84792.2,1
15604915,561,France,Female,51,8,93869.17,3,1,1,48715.17,0
15604916,776,France,Male,73,1,250000.0,1,1,1,196090.84,0
15604917,692,France,Male,31,2,126196.3,2,1,1,178099.43,0
15604918,568,France,Female,68,6,229010.65,3,0,1,120121.53,0
15604919,518,France,Female,74,8,250000.0,3,0,0,193306.36,1
15604920,380,Germany,Male,39,9,131414.28,2,1,1,171646.53,0
15604921,439,France,Male,26,9,19324.55,1,0,1,94801.8,1
15604922,719,Spain,Female,34,2,132733.27,4,0,0,35248.81,0
15604923,609,Germany,Male,36,1,6726.92,4,0,1,166193.55,0
15604924,733,France,Male,56,3,38770.68,2,1,0,52888.71,0
15604925,839,France,Female,52,10,250000.0,1,1,1,41701.52,0
15604926,763,Germany,Female,47,2,56957.29,4,1,0,31604.61,1
15604927,432,Spain,Male,58,8,60495.57,1,1,1,53822.97,0
15604928,700,Germany,Female,45,4,103999.66,4,1,1,93261.2,0
15604929,427,France,Female,55,4,28287.69,1,1,1,176088.98,0
15604930,584,Spain,Female,40,6,3673.41,3,0,1,65270.0,0
15604931,596,Spain,Male,69,2,18870.06,3,0,1,15137.12,0
15604932,772,France,Male,30,3,123273.7,1,1,1,101379.03,0
15604933,523,France,Male,66,7,36352.49,3,0,1,92631.5,0
15604934,653,Germany,Female,40,4,10674.97,1,0,1,42339.24,0
15604935,512,France,Female,68,9,80357.7,3,1,1,28204.18,0
15604936,410,Spain,Female,34,10,58848.35,2,1,0,82489.37,0
15604937,815,Spain,Male,60,3,47474.16,2,0,0,113364.55,0
15604938,610,Germany,Male,74,0,21061.76,1,1,1,172903.06,0
15604939,751,France,Female,27,0,110001.22,1,0,1,96249.26,0
15604940,691,France,Female,72,6,65495.12,1,1,0,94592.05,0
15604941,768,Germany,Female,19,8,250000.0,1,1,0,101449.95,0
15604942,557,Germany,Male,73,4,158800.48,1,1,1,152719.75,0
15604943,401,Spain,Female,21,9,21718.65,4,1,0,195102.92,0
15604944,780,France,Male,60,5,60767.67,1,1,1,195054.92,0
15604945,457,France,Male,59,10,60258.62,4,1,0,168161.72,0
15604946,593,Germany,Male,60,3,12748.91,2,0,0,99694.18,0
15604947,618,Spain,Male,25,4,133839.41,2,1,0,64319.72,1
15604948,715,Spain,Female,48,5,32765.59,3,1,1,168128.91,0
15604949,844,Germany,Female,24,0,12215.71,4,1,1,143322.8,0
15604950,370,France,Male,42,10,22121.49,3,1,0,121126.47,1
15604951,510,France,Male,68,0,250000.0,4,0,1,187863.53,0
